f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005363 10000 1968 2000.000000
1+1E-0.187942 1+1E-4 0.005485 10000 1985 2000.000000
1+1E-0.546643 1+1E-4 0.005714 10000 1985 2000.000000
1+1E-0.875664 1+1E-4 0.005927 10000 1977 2000.000000
1+1E-1.190478 1+1E-4 0.006001 10000 1973 2000.000000
1+1E-1.498346 1+1E-4 0.006114 10000 1943 2000.000000
1+1E-1.802783 1+1E-4 0.006186 10000 1952 2000.000000
1+1E-2.105512 1+1E-4 0.005990 10000 1936 2000.000000
1+1E-2.407391 1+1E-4 0.005898 10000 1893 2000.000000
1+1E-2.708846 1+1E-4 0.017626 30000 5756 6000.000000
1+1E-3.010088 1+1E-4 0.011720 20000 3806 4000.000000
1+1E-3.311224 1+1E-4 0.029667 50000 9270 10000.000000
1+1E-3.612307 1+1E-4 0.017885 30000 5529 6000.000000
1+1E-3.913363 1+1E-4 0.017403 30000 5573 6000.000000
0.147066
