f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.005355 10000 1980 2000.000000
1+1E-0.187942 1+1E-3 0.005465 10000 1974 2000.000000
1+1E-0.546643 1+1E-3 0.005772 10000 1973 2000.000000
1+1E-0.875664 1+1E-3 0.005847 10000 1966 2000.000000
1+1E-1.190478 1+1E-3 0.005849 10000 1913 2000.000000
1+1E-1.498346 1+1E-3 0.005835 10000 1950 2000.000000
1+1E-1.802783 1+1E-3 0.005929 10000 1922 2000.000000
1+1E-2.105512 1+1E-3 0.005879 10000 1906 2000.000000
1+1E-2.407391 1+1E-3 0.006053 10000 1856 2000.000000
1+1E-2.708846 1+1E-3 0.006024 10000 1747 2000.000000
0.058063
