f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.005645 10000 1955 2000.000000
1+1E-0.187942 1+1E-7 0.006404 10000 1988 2000.000000
1+1E-0.546643 1+1E-7 0.006174 10000 1960 2000.000000
1+1E-0.875664 1+1E-7 0.006292 10000 1965 2000.000000
1+1E-1.190478 1+1E-7 0.006330 10000 1955 2000.000000
1+1E-1.498346 1+1E-7 0.006442 10000 1963 2000.000000
1+1E-1.802783 1+1E-7 0.006302 10000 1939 2000.000000
1+1E-2.105512 1+1E-7 0.006416 10000 1884 2000.000000
1+1E-2.407391 1+1E-7 0.006303 10000 1908 2000.000000
1+1E-2.708846 1+1E-7 0.006381 10000 1853 2000.000000
1+1E-3.010088 1+1E-7 0.006297 10000 1787 2000.000000
1+1E-3.311224 1+1E-7 0.007538 10000 1627 2000.000000
1+1E-3.612307 1+1E-7 0.007769 10000 1681 2000.000000
1+1E-3.913363 1+1E-7 0.006206 10000 1730 2000.000000
1+1E-4.214407 1+1E-7 0.006178 10000 1423 2000.000000
1+1E-4.515443 1+1E-7 0.006218 10000 1685 2000.000000
1+1E-4.816477 1+1E-7 0.006210 10000 1743 2000.000000
1+1E-5.117508 1+1E-7 0.005872 10000 1652 2000.000000
1+1E-5.418539 1+1E-7 0.006212 10000 1674 2000.000000
1+1E-5.719570 1+1E-7 0.005994 10000 1700 2000.000000
1+1E-6.020600 1+1E-7 0.005791 10000 1668 2000.000000
1+1E-6.321630 1+1E-7 0.005741 10000 1689 2000.000000
1+1E-6.622660 1+1E-7 0.006150 10000 1779 2000.000000
1+1E-6.923690 1+1E-7 0.006105 10000 1650 2000.000000
0.151538
