f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.005353 10000 1941 2000.000000
1+1E-0.187942 1+1E-11 0.005483 10000 1975 2000.000000
1+1E-0.546643 1+1E-11 0.005846 10000 1965 2000.000000
1+1E-0.875664 1+1E-11 0.006828 10000 1972 2000.000000
1+1E-1.190478 1+1E-11 0.006069 10000 1970 2000.000000
1+1E-1.498346 1+1E-11 0.006258 10000 1953 2000.000000
1+1E-1.802783 1+1E-11 0.006038 10000 1900 2000.000000
1+1E-2.105512 1+1E-11 0.005873 10000 1910 2000.000000
1+1E-2.407391 1+1E-11 0.005857 10000 1841 2000.000000
1+1E-2.708846 1+1E-11 0.005833 10000 1819 2000.000000
1+1E-3.010088 1+1E-11 0.005900 10000 1402 2000.000000
1+1E-3.311224 1+1E-11 0.005898 10000 1689 2000.000000
1+1E-3.612307 1+1E-11 0.005851 10000 1671 2000.000000
1+1E-3.913363 1+1E-11 0.005913 10000 1617 2000.000000
1+1E-4.214407 1+1E-11 0.005910 10000 1669 2000.000000
1+1E-4.515443 1+1E-11 0.005945 10000 1534 2000.000000
1+1E-4.816477 1+1E-11 0.005973 10000 1593 2000.000000
1+1E-5.117508 1+1E-11 0.005810 10000 1584 2000.000000
1+1E-5.418539 1+1E-11 0.006021 10000 1759 2000.000000
1+1E-5.719570 1+1E-11 0.005949 10000 1584 2000.000000
1+1E-6.020600 1+1E-11 0.005879 10000 1653 2000.000000
1+1E-6.321630 1+1E-11 0.005897 10000 1688 2000.000000
1+1E-6.622660 1+1E-11 0.005810 10000 1434 2000.000000
1+1E-6.923690 1+1E-11 0.011494 20000 3340 4000.000000
1+1E-7.224720 1+1E-11 0.005755 10000 1575 2000.000000
1+1E-7.525750 1+1E-11 0.005854 10000 1761 2000.000000
1+1E-7.826780 1+1E-11 0.005784 10000 1727 2000.000000
1+1E-8.127810 1+1E-11 0.005854 10000 1667 2000.000000
1+1E-8.428840 1+1E-11 0.005738 10000 1664 2000.000000
1+1E-8.729870 1+1E-11 0.005698 10000 1597 2000.000000
1+1E-9.030900 1+1E-11 0.005980 10000 1528 2000.000000
1+1E-9.331930 1+1E-11 0.006033 10000 1431 2000.000000
1+1E-9.632960 1+1E-11 0.006846 10000 1751 2000.000000
1+1E-9.933990 1+1E-11 0.006163 10000 1684 2000.000000
1+1E-10.235020 1+1E-11 0.006045 10000 1587 2000.000000
1+1E-10.536050 1+1E-11 0.005953 10000 1761 2000.000000
1+1E-10.837080 1+1E-11 0.005836 10000 1721 2000.000000
0.22552
