f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005461 10000 1972 2000.000000
1+1E-0.187942 1+1E-4 0.005686 10000 1983 2000.000000
1+1E-0.546643 1+1E-4 0.005925 10000 1979 2000.000000
1+1E-0.875664 1+1E-4 0.006059 10000 1955 2000.000000
1+1E-1.190478 1+1E-4 0.006043 10000 1979 2000.000000
1+1E-1.498346 1+1E-4 0.006026 10000 1961 2000.000000
1+1E-1.802783 1+1E-4 0.005964 10000 1915 2000.000000
1+1E-2.105512 1+1E-4 0.005862 10000 1885 2000.000000
1+1E-2.407391 1+1E-4 0.005798 10000 1863 2000.000000
1+1E-2.708846 1+1E-4 0.005798 10000 1718 2000.000000
1+1E-3.010088 1+1E-4 0.005798 10000 1719 2000.000000
1+1E-3.311224 1+1E-4 0.005803 10000 1783 2000.000000
1+1E-3.612307 1+1E-4 0.005768 10000 1732 2000.000000
1+1E-3.913363 1+1E-4 0.005907 10000 1627 2000.000000
0.081995
